listing_id,date
669941,2015-03-25
669941,2015-03-31
669941,2015-04-05
669941,2015-04-10
669941,2015-04-12
669941,2015-04-15
669941,2015-04-25
669941,2015-05-02
669941,2015-05-08
669941,2015-05-18
669941,2015-05-20
669941,2015-06-11
669941,2015-06-15
669941,2015-06-18
669941,2015-06-21
669941,2015-06-24
669941,2015-07-22
669941,2015-07-25
669941,2015-07-29
669941,2015-08-02
669941,2015-08-04
669941,2015-08-09
669941,2015-08-11
669941,2015-08-13
669941,2015-08-17
669941,2015-08-21
669941,2015-08-28
669941,2015-08-31
669941,2015-09-06
669941,2015-09-19
669941,2015-09-28
6810295,2015-07-17
6810295,2015-07-21
6810295,2015-08-22
1401064,2013-10-01
1401064,2013-10-07
1401064,2013-12-01
1401064,2014-01-14
1401064,2014-02-14
1401064,2014-02-18
1401064,2014-02-23
1401064,2014-03-31
1401064,2014-04-25
1401064,2014-06-01
1401064,2014-07-03
1401064,2014-07-09
1401064,2014-07-15
1401064,2014-08-23
1401064,2014-09-12
1401064,2014-09-19
1401064,2014-09-25
1401064,2014-10-03
1401064,2014-10-04
1401064,2014-10-25
1401064,2014-11-10
1401064,2014-12-08
1401064,2015-01-03
1401064,2015-01-13
1401064,2015-01-27
1401064,2015-02-07
1401064,2015-03-08
1401064,2015-04-28
1401064,2015-05-14
1401064,2015-05-15
1401064,2015-06-15
1401064,2015-06-22
1401064,2015-07-26
1401064,2015-07-29
1401064,2015-08-14
1401064,2015-09-07
1401064,2015-09-11
1401064,2015-10-01
8388086,2015-09-20
8388086,2015-09-21
8388086,2015-09-24
8388086,2015-09-26
8388086,2015-09-28
570271,2012-08-18
570271,2013-06-29
570271,2014-10-24
570271,2015-05-01
570271,2015-05-23
4611706,2014-11-30
4611706,2014-12-29
4611706,2015-04-17
4611706,2015-04-24
4611706,2015-05-05
4611706,2015-05-19
4611706,2015-05-31
4611706,2015-06-12
4144992,2014-10-11
4144992,2014-10-17
4144992,2014-11-07
4144992,2014-11-19
4144992,2015-03-03
4144992,2015-03-21
4144992,2015-04-12
4144992,2015-04-17
4144992,2015-04-25
4144992,2015-05-13
4144992,2015-05-19
4144992,2015-05-29
4144992,2015-07-04
4144992,2015-07-09
4144992,2015-09-18
867117,2013-01-24
867117,2013-03-30
867117,2013-04-09
867117,2013-04-20
867117,2013-05-29
867117,2013-06-13
867117,2013-07-07
867117,2013-07-23
867117,2013-09-03
867117,2013-09-25
867117,2013-10-12
867117,2013-10-23
867117,2014-04-06
867117,2014-04-15
867117,2014-05-28
867117,2014-07-31
867117,2014-08-08
867117,2014-08-26
867117,2014-09-15
867117,2014-10-04
867117,2014-10-16
867117,2014-11-19
867117,2015-01-19
867117,2015-04-05
867117,2015-04-12
867117,2015-04-25
867117,2015-05-05
867117,2015-05-28
867117,2015-06-10
867117,2015-06-27
867117,2015-07-04
867117,2015-07-25
867117,2015-08-01
867117,2015-08-09
867117,2015-09-10
867117,2015-09-22
4400142,2014-10-26
4400142,2014-10-30
4400142,2014-12-07
4400142,2015-09-07
4400142,2015-09-09
4400142,2015-09-17
4400142,2015-09-27
6300619,2015-05-17
6300619,2015-05-19
6300619,2015-05-22
6300619,2015-05-26
6300619,2015-05-31
6300619,2015-06-06
6300619,2015-06-15
6300619,2015-06-21
6300619,2015-06-26
6300619,2015-07-08
6300619,2015-07-27
6300619,2015-08-03
6300619,2015-08-10
6300619,2015-08-17
6300619,2015-08-24
6300619,2015-08-27
6300619,2015-08-30
6300619,2015-09-01
6300619,2015-09-04
6300619,2015-09-08
6300619,2015-09-11
6300619,2015-09-17
6300619,2015-09-23
2324977,2014-05-17
2324977,2014-05-26
2324977,2014-10-13
2324977,2014-11-17
2324977,2015-01-02
2324977,2015-01-31
2324977,2015-03-13
2324977,2015-03-17
2324977,2015-04-21
2324977,2015-05-04
2324977,2015-05-21
2324977,2015-07-06
2324977,2015-08-17
2324977,2015-09-14
2282722,2015-05-07
2282722,2015-05-17
4325560,2014-11-22
4325560,2014-12-06
4325560,2015-02-09
4325560,2015-02-26
4325560,2015-03-16
4325560,2015-04-18
4325560,2015-04-21
4325560,2015-04-28
6555186,2015-05-31
6555186,2015-06-26
6555186,2015-06-27
6555186,2015-08-21
2682199,2014-04-14
2682199,2014-05-03
2682199,2014-09-19
2682199,2014-09-26
2682199,2014-10-03
2682199,2014-10-10
2682199,2014-10-18
2682199,2014-10-25
2682199,2014-11-19
2682199,2015-03-21
2682199,2015-04-01
2682199,2015-04-01
6790744,2015-08-07
6790744,2015-08-09
6790744,2015-08-14
6790744,2015-09-07
6790744,2015-09-29
7807308,2015-09-25
6538226,2015-06-03
6538226,2015-06-07
6538226,2015-06-09
6538226,2015-06-11
6538226,2015-06-17
6538226,2015-06-21
6538226,2015-06-25
6538226,2015-06-29
6538226,2015-07-05
6538226,2015-07-09
6538226,2015-07-10
6538226,2015-08-01
6538226,2015-08-04
6538226,2015-08-07
6538226,2015-08-07
6538226,2015-08-09
6538226,2015-08-14
6538226,2015-08-26
6538226,2015-09-08
6538226,2015-09-15
6538226,2015-09-17
6538226,2015-09-30
6462136,2015-05-24
6462136,2015-05-25
6462136,2015-07-04
6462136,2015-07-16
6462136,2015-07-26
6462136,2015-07-28
6462136,2015-07-29
6462136,2015-08-03
6462136,2015-08-11
1086168,2013-10-05
1086168,2013-10-16
1086168,2013-10-29
1086168,2013-12-14
1086168,2014-03-05
1086168,2014-04-06
1086168,2014-04-29
1086168,2014-05-08
1086168,2014-06-30
1086168,2014-07-20
1086168,2014-07-29
1086168,2014-08-17
1086168,2014-10-11
1086168,2014-10-16
1086168,2014-11-21
1086168,2015-01-14
1086168,2015-03-12
1086168,2015-03-17
1086168,2015-04-08
1086168,2015-04-11
1086168,2015-04-14
1086168,2015-04-17
1086168,2015-05-20
1086168,2015-05-25
1086168,2015-06-09
1086168,2015-06-20
1086168,2015-06-27
1086168,2015-07-04
1086168,2015-07-19
1086168,2015-07-28
1086168,2015-08-08
1086168,2015-08-28
1086168,2015-09-18
5151884,2015-08-07
5151884,2015-08-19
5151884,2015-08-31
5151884,2015-09-15
5151884,2015-09-21
7898386,2015-09-17
7898386,2015-09-30
5664763,2015-04-20
5664763,2015-04-23
5664763,2015-04-24
6153179,2015-06-19
6153179,2015-07-18
6153179,2015-08-02
8514753,2015-09-29
649985,2014-05-18
649985,2014-06-28
649985,2014-07-06
649985,2014-08-10
649985,2015-03-31
649985,2015-04-22
649985,2015-04-30
649985,2015-05-13
5903535,2015-04-11
5903535,2015-04-17
5903535,2015-04-19
5903535,2015-04-21
5903535,2015-05-03
5903535,2015-05-10
5903535,2015-05-12
5903535,2015-05-19
5903535,2015-05-21
5903535,2015-05-24
5903535,2015-06-03
5903535,2015-06-05
5903535,2015-06-16
5903535,2015-07-05
5903535,2015-07-09
5903535,2015-07-28
5903535,2015-08-03
5903535,2015-08-14
5903535,2015-08-20
5903535,2015-08-24
5903535,2015-08-28
5903535,2015-09-07
5903535,2015-09-11
5903535,2015-09-20
7331005,2015-08-09
7331005,2015-09-16
7331005,2015-09-17
4694155,2015-01-01
4601641,2015-04-15
4601641,2015-07-09
4968471,2015-04-26
4968471,2015-04-30
4968471,2015-05-03
4968471,2015-05-09
4968471,2015-05-23
4968471,2015-05-26
