id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5617381,Private Room and Living Room,29073638,James Blair,,78704,30.229238982030747,-97.77913393013056,Private room,120,1,0,,,1,365
702294,"Gorgeous home, prime location 78704",1376031,Whitney,,78704,30.24811139093126,-97.7392705027016,Entire home/apt,495,3,4,2015-04-26,0.3,1,352
5306250,"Austin - TX, Downtown S Lamar",26475512,Jardel,,78704,30.24537770868801,-97.78110977503158,Entire home/apt,200,1,0,,,1,365
4104747,Warm Open Space in South Austin,1450294,Ryan,,78749,30.211283915799516,-97.84565417997457,Entire home/apt,170,2,1,2015-03-22,0.5,1,364
5395106,Your Own One Bedroom off S. Lamar,8993827,Katie,,78704,30.238909472316397,-97.78859487237679,Entire home/apt,50,1,0,,,1,87
2425130,Bedroom in 3/3 East Side Haven,11904726,Sarah,,78724,30.291135755893873,-97.66053366950958,Private room,175,1,0,,,4,365
4218640,Spacious Room and Bathroom!,9927647,Diana,,78724,30.310092692414823,-97.65266580977365,Private room,58,1,9,2015-03-19,1.2,1,232
6464137,Private Bedroom in Luxury Home,33765942,Marlena,,78741,30.228166284888417,-97.71311169633434,Private room,99,1,0,,,1,365
5932724,Large Private Room W Large Backroom,30804193,Lucy,,78753,30.417786102493867,-97.67126706897483,Private room,74,1,0,,,2,19
918617,"New Resort Style Pool, Gym, Wifi ! ",4933902,Lauren & Andrew,,78753,30.39472380840402,-97.66879111783388,Private room,150,1,0,,,1,365
2384420,Penthouse Lake View Near Downtown,12179673,JoAnn,,78753,30.368942502171468,-97.68090744897303,Entire home/apt,900,1,1,2014-03-12,0.1,1,0
271052,Clean & Comfy South Austin Condo!,1418696,Trent,,78704,30.253085253818607,-97.77375402681007,Entire home/apt,350,3,9,2015-03-23,0.2,1,362
5536539,Charming Townhome North of Downtown,22134999,Lindsay,,78753,30.388083505416162,-97.65671994791818,Entire home/apt,200,2,1,2015-03-15,0.4,1,234
5933204,Big Room with Private bathroom ,30804193,Lucy,,78753,30.40221972801237,-97.64574964054431,Private room,53,1,0,,,2,19
5113279,2 BdRoom Sleeps 5 - 5 min Downtown,12621688,Yannik,,78705,30.301064515121553,-97.73726963467645,Entire home/apt,500,1,0,,,1,97
755676,Tree House in East Austin!,422239,Cristina,,78702,30.25619788663861,-97.72457198811699,Entire home/apt,79,2,57,2015-05-07,2.1,3,298
2460804,HUGE Hyde Park Bedroom for SXSW,5836852,Travis,,78705,30.296563331342703,-97.73369965106689,Private room,200,1,0,,,2,365
2459947,"SXSW on a budget, come to Austin!",2307616,Boli,,78751,30.303779984170323,-97.73482136742057,Shared room,95,1,0,,,1,365
1747961,Central West Austin (p) Zilker park,2500603,Sharon,,78746,30.275576758413592,-97.79482480187707,Private room,35,1,49,2015-05-13,2.5,5,358
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20282588284094,-97.79704534010396,Entire home/apt,240,2,34,2015-05-10,1.1,2,356
5627906,Luxury Apartment Off South Congress,11692443,Gabriel,,78704,30.236438704044062,-97.750568873853,Entire home/apt,250,1,0,,,1,47
2537909,Casa de Kevin,12971100,Kevin,,78704,30.248854582443276,-97.77858639255354,Entire home/apt,203,1,0,,,1,365
5606184,Private Bed/Bathroom,29063263,Elle,,78705,30.290773592974347,-97.7496678388365,Private room,80,7,0,,,1,116
2489487,SXSW PAD !!! GET IT FAST!!!,12736010,Steven,,78751,30.308688309750842,-97.72400605409513,Entire home/apt,775,1,0,,,1,365
5431431,Cute apartment in heart of Austin!,19520504,Karli,,78704,30.24322801993472,-97.7646172920598,Entire home/apt,100,3,2,2015-04-13,0.9,1,318
221348,2nd Floor Studio looks over DT ATX,1148288,Troy,,78741,30.243066672434207,-97.73332446968463,Entire home/apt,90,1,17,2015-05-09,0.5,3,339
2237617,Austin apart. for up to 4 guests,11425479,R. David,,78752,30.323763865015483,-97.7000840621523,Entire home/apt,80,1,11,2015-01-05,0.8,1,144
5314990,SXSW Oasis: big 3/2 in-town!,27531989,Lauren,,78741,30.235913113399473,-97.73278069199156,Entire home/apt,950,3,0,,,1,76
5970668,Luxury Apt 4 Minutes from Downtown,30872342,Daniel,,78741,30.24343741750673,-97.7271280981864,Private room,75,1,5,2015-05-21,5,1,284
5479535,Breakfast Incl. 3 miles from SXSW,28413122,Benjamin,,78741,30.234666477059566,-97.71413936827312,Private room,400,1,0,,,2,60
6389975,Furnished 2-person apartment,33312370,Hailey,,78705,30.287121339468452,-97.74425574740368,Entire home/apt,60,14,0,,,1,324
5416265,Spacious 1 BD with 2 parking spots,21891312,Anjali,,78705,30.287316307718,-97.74809034295836,Entire home/apt,169,1,0,,,1,156
2467149,CHARMING CENTRAL HOUSE FOR SXSW,12616608,Stephanie,,78752,30.329429928552013,-97.72169837561474,Entire home/apt,250,4,0,,,1,365
2380283,Updated Craftsman-Near Everything!,6836046,Gordie,,78703,30.294631028209643,-97.76335766524261,Entire home/apt,999,3,1,2014-03-13,0.1,1,326
5176852,Austin Spring Break,25042865,Nicole,,78741,30.232842451963556,-97.71908844876981,Private room,60,1,1,2015-03-21,0.5,1,358
333810,South Austin Home 5 min to Downtown,1700565,Robin,,78741,30.231927276677435,-97.74120760784805,Entire home/apt,175,6,1,2013-03-15,0.0,1,365
6181906,Peaceful and Cozy Private Room,8997016,Rob,,78741,30.224482996750343,-97.72465690299371,Private room,125,1,0,,,1,306
4143736,East Austin Artsy Cottage,4437388,Stacey,,78741,30.237593390854162,-97.69117543504578,Entire home/apt,450,4,0,,,7,365
6054354,UT Tech House,8167447,Martin,,78705,30.292302455176003,-97.72536634272252,Private room,80,1,1,2015-05-16,1,7,329
5441730,Tech and Entrepreneur House,8167447,Martin,,78741,30.237692566061007,-97.73353836991478,Private room,80,1,0,,,7,365
5402410,Sunny High Rise Studio,28003953,Sara,,78741,30.2487243109404,-97.73471573811437,Entire home/apt,300,1,1,2015-03-17,0.4,1,68
1702743,Eastside Bungalow-close to MLK Rail,425706,Robert,,78722,30.28281953640341,-97.70824011665475,Entire home/apt,110,2,6,2014-06-25,0.3,2,176
927644,Condo in heart of downtown Austin,4991948,Dan,,78701,30.26580062264527,-97.74252555010196,Entire home/apt,229,2,16,2015-05-19,0.6,1,169
706950,Walk to Zilker - 4 bedroom 3.5 bath,3633458,Brent,,78703,30.282510740575287,-97.77570579583623,Entire home/apt,2250,5,0,,,1,365
347342,"F1 - No Car, No Cab, No Problem",6846310,Evan,,78703,30.27434325130218,-97.75466080444511,Entire home/apt,1500,1,1,2012-03-13,0.0,1,365
364025,Perfect for ACL. Walk everywhere!,1839064,Adriana,,78703,30.27406691482141,-97.7534509329767,Entire home/apt,265,3,3,2015-03-23,0.1,1,350
